num_instruments,window,mse_monthly,sharpe_ratio
8,60,1.1586112701217132e-06,0.9931142204546226
8,60,1.1586112701217132e-06,0.9931142204546226
8,10,4.402378488375847e-07,0.6388661047440827
8,10,4.402378488375847e-07,0.6388661047440827
8,10,4.402378488375847e-07,0.6388661047440827
8,10,4.402378488375847e-07,0.6388661047440827
8,20,8.495263588669788e-07,0.687211592331626
8,20,8.495263588669788e-07,0.687211592331626
8,20,8.495263588669788e-07,0.687211592331626
8,20,8.495263588669788e-07,0.687211592331626
8,30,1.050842365258614e-06,0.7487619889753369
8,30,1.050842365258614e-06,0.7487619889753369
8,30,1.050842365258614e-06,0.7487619889753369
8,30,1.050842365258614e-06,0.7487619889753369
8,40,1.1102399386582767e-06,0.8357383257568016
8,40,1.1102399386582767e-06,0.8357383257568016
8,40,1.1102399386582767e-06,0.8357383257568016
8,40,1.1097826464882212e-06,0.8425881224674752
8,50,1.1279550746437574e-06,0.9099334740080952
8,50,1.1279550746437574e-06,0.9099334740080952
8,50,1.1279550746437574e-06,0.9099334740080952
8,50,1.1279550746437574e-06,0.9099334740080952
8,60,1.1586112701217132e-06,0.9931142204546226
8,60,1.1587924712877641e-06,0.9933092277646741
8,60,1.1586112701217132e-06,0.9931142204546226
8,60,1.1586112701217132e-06,0.9931142204546226
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.051321001415456e-06,0.7502410598449814
9,30,1.0500469056119647e-06,0.7552408302184291
9,30,1.050842365258614e-06,0.7487619889753369
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1632898791235169e-06,0.9916456324283278
9,60,1.1587924712877641e-06,0.9933092277646741
9,60,1.1586112701217132e-06,0.9931142204546226
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1587924712877641e-06,0.9933092277646741
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.116456733438949e-06,0.8337447320107264
9,40,1.1102399386582767e-06,0.8357383257568016
9,50,1.133827648596833e-06,0.9081244852076106
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.133827648596833e-06,0.9081244852076106
9,50,1.1279550746437574e-06,0.9099334740080952
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1587924712877641e-06,0.9933092277646741
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1586112701217132e-06,0.9931142204546226
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,10,4.402378488375847e-07,0.6388661047440827
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,20,8.495263588669788e-07,0.687211592331626
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,30,1.050842365258614e-06,0.7487619889753369
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,40,1.1102399386582767e-06,0.8357383257568016
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,50,1.1279550746437574e-06,0.9099334740080952
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1586112701217132e-06,0.9931142204546226
9,60,1.1586112701217132e-06,0.9931142204546226
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,30,1.051321001415456e-06,0.7502410598449814
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1106395661136074e-06,0.8367758593908343
10,40,1.1102399386582767e-06,0.8357383257568016
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.402378488375847e-07,0.6388661047440827
10,10,4.3770916925929655e-07,0.6448902400443471
10,10,4.402378488375847e-07,0.6388661047440827
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,20,8.495263588669788e-07,0.687211592331626
10,30,1.057029990375042e-06,0.7469652795114288
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,30,1.050842365258614e-06,0.7487619889753369
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,40,1.1102399386582767e-06,0.8357383257568016
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,50,1.1279550746437574e-06,0.9099334740080952
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
10,60,1.1586112701217132e-06,0.9931142204546226
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1271962205571681e-06,0.9169646349419441
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,10,4.402378488375847e-07,0.6388661047440827
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,20,8.495263588669788e-07,0.687211592331626
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,30,1.050842365258614e-06,0.7487619889753369
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,40,1.1102399386582767e-06,0.8357383257568016
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,50,1.1279550746437574e-06,0.9099334740080952
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
11,60,1.1586112701217132e-06,0.9931142204546226
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,20,8.499470354251499e-07,0.6881410900267889
12,20,8.475304253286369e-07,0.6935980317900443
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,30,1.057029990375042e-06,0.7469652795114288
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,10,4.402378488375847e-07,0.6388661047440827
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,20,8.495263588669788e-07,0.687211592331626
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,30,1.050842365258614e-06,0.7487619889753369
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,40,1.1102399386582767e-06,0.8357383257568016
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,50,1.1279550746437574e-06,0.9099334740080952
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
12,60,1.1586112701217132e-06,0.9931142204546226
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.4448357526171133e-07,0.6375794151110348
13,10,4.402378488375847e-07,0.6388661047440827
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.116456733438949e-06,0.8337447320107264
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1571109799978305e-06,1.0003543947312938
13,60,1.1586112701217132e-06,0.9931142204546226
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.499470354251499e-07,0.6881410900267889
13,20,8.495263588669788e-07,0.687211592331626
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,40,1.116456733438949e-06,0.8337447320107264
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,10,4.40344862097301e-07,0.6378573988798945
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.057029990375042e-06,0.7469652795114288
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1283088576933406e-06,0.9105004123879719
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,60,1.1632898791235169e-06,0.9916456324283278
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,10,4.402378488375847e-07,0.6388661047440827
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,20,8.495263588669788e-07,0.687211592331626
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,30,1.050842365258614e-06,0.7487619889753369
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1106395661136074e-06,0.8367758593908343
13,40,1.1102399386582767e-06,0.8357383257568016
13,40,1.1102399386582767e-06,0.8357383257568016
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,50,1.1279550746437574e-06,0.9099334740080952
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1586112701217132e-06,0.9931142204546226
13,60,1.1587924712877641e-06,0.9933092277646741
13,60,1.1586112701217132e-06,0.9931142204546226
14,10,4.402378488375847e-07,0.6388661047440827
14,10,4.402378488375847e-07,0.6388661047440827
14,10,4.402378488375847e-07,0.6388661047440827
14,10,4.402378488375847e-07,0.6388661047440827
14,20,8.495263588669788e-07,0.687211592331626
14,20,8.495263588669788e-07,0.687211592331626
14,20,8.495263588669788e-07,0.687211592331626
14,20,8.495263588669788e-07,0.687211592331626
14,30,1.050842365258614e-06,0.7487619889753369
14,30,1.050842365258614e-06,0.7487619889753369
14,30,1.050842365258614e-06,0.7487619889753369
14,30,1.050842365258614e-06,0.7487619889753369
14,40,1.116456733438949e-06,0.8337447320107264
14,40,1.116456733438949e-06,0.8337447320107264
14,40,1.1102399386582767e-06,0.8357383257568016
14,40,1.1102399386582767e-06,0.8357383257568016
14,50,1.1279550746437574e-06,0.9099334740080952
14,50,1.1279550746437574e-06,0.9099334740080952
14,50,1.1279550746437574e-06,0.9099334740080952
14,50,1.1279550746437574e-06,0.9099334740080952
14,60,1.1586112701217132e-06,0.9931142204546226
14,60,1.1586112701217132e-06,0.9931142204546226
14,60,1.1632898791235169e-06,0.9916456324283278
14,60,1.1586112701217132e-06,0.9931142204546226
14,10,4.402378488375847e-07,0.6388661047440827
14,10,4.402378488375847e-07,0.6388661047440827
14,10,4.402378488375847e-07,0.6388661047440827
14,10,4.402378488375847e-07,0.6388661047440827
14,20,8.495263588669788e-07,0.687211592331626
14,20,8.495263588669788e-07,0.687211592331626
14,20,8.495263588669788e-07,0.687211592331626
14,20,8.495263588669788e-07,0.687211592331626
14,30,1.050842365258614e-06,0.7487619889753369
14,30,1.050842365258614e-06,0.7487619889753369
14,30,1.050842365258614e-06,0.7487619889753369
14,30,1.050842365258614e-06,0.7487619889753369
